stream_code,universe_code,domain_code,name,description,path_type,governance_status,version,source_workbook
STR-INTD-SPORTS-ANALYTICS-7CADD,UNI-INTERDISCIPLINARY,DOM-INTD-SPORTS-ANALYTICS-A31F2,Sports Analytics Manager,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-TRANSLATION-STUD-C3CE2,UNI-INTERDISCIPLINARY,DOM-INTD-SPECIALIZED-RARE-07D0A,Translation Studies & Language Technology,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-TRIBAL-ART-PERFO-77909,UNI-INTERDISCIPLINARY,DOM-INTD-COMMUNITY-TRIBAL-53926,"Tribal Art, Performance & Creative Enterprise",,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-TRIBAL-ENTREPREN-F39B2,UNI-INTERDISCIPLINARY,DOM-INTD-COMMUNITY-TRIBAL-53926,Tribal Entrepreneurship & Community Enterprise Development,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-TRIBAL-HIGHER-ED-A5CA0,UNI-INTERDISCIPLINARY,DOM-INTD-COMMUNITY-TRIBAL-53926,Tribal Higher Education & Academic Outreach Management,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-TRIBAL-LANGUAGE-5ECAB,UNI-INTERDISCIPLINARY,DOM-INTD-COMMUNITY-TRIBAL-53926,Tribal Language Documentation & Revitalization,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-TRIBAL-LEGAL-AID-ACB70,UNI-INTERDISCIPLINARY,DOM-INTD-COMMUNITY-TRIBAL-53926,Tribal Legal Aid & Community Justice Systems,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-TRIBAL-MUSEUM-HE-05233,UNI-INTERDISCIPLINARY,DOM-INTD-COMMUNITY-TRIBAL-53926,Tribal Museum & Heritage Management,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-TRIBAL-STUDIES-I-9C9C3,UNI-INTERDISCIPLINARY,DOM-INTD-SPECIALIZED-RARE-07D0A,Tribal Studies / Indigenous Knowledge Systems,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-TRIBAL-STUDIES-I-C6E5A,UNI-INTERDISCIPLINARY,DOM-INTD-COMMUNITY-TRIBAL-53926,Tribal Studies & Indigenous Governance,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-TRIBAL-TOURISM-E-D9633,UNI-INTERDISCIPLINARY,DOM-INTD-COMMUNITY-TRIBAL-53926,"Tribal Tourism, Eco-Culture & Community Hospitality",,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-URBAN-GOVERNANCE-0F88C,UNI-INTERDISCIPLINARY,DOM-INTD-PUBLIC-POLICY-EC-CCDB1,Urban Governance Analyst,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-URBAN-PLANNER-SM-A0182,UNI-INTERDISCIPLINARY,DOM-INTD-URBAN-GOVERNANCE-5055C,Urban Planner / Smart City Analyst,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-URBAN-STUDIES-UR-F56A7,UNI-INTERDISCIPLINARY,DOM-INTD-SPECIALIZED-RARE-07D0A,Urban Studies / Urban Informatics,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-UX-RESEARCH-CONS-A898E,UNI-INTERDISCIPLINARY,DOM-INTD-INTERDISCIPLINAR-8FD42,UX Research Consultancy,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-UX-RESEARCHER-E5F06,UNI-INTERDISCIPLINARY,DOM-INTD-DESIGN-HUMAN-BEH-99F22,UX Researcher,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-VISUAL-CULTURE-S-348F2,UNI-INTERDISCIPLINARY,DOM-INTD-SPECIALIZED-RARE-07D0A,Visual Culture Studies,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-WATER-POLICY-WAT-53B29,UNI-INTERDISCIPLINARY,DOM-INTD-SPECIALIZED-RARE-07D0A,Water Policy / Water Governance,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-WATER-RESOURCE-M-890AF,UNI-INTERDISCIPLINARY,DOM-INTD-AGRICULTURE-SUST-D4F98,Water Resource Management Analyst,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-WATER-RESOURCE-M-B7C26,UNI-INTERDISCIPLINARY,DOM-INTD-ENVIRONMENT-GOVE-503AE,Water Resource Management Professional,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-INTD-WOMEN-S-STUDIES-3EE8B,UNI-INTERDISCIPLINARY,DOM-INTD-SPECIALIZED-RARE-07D0A,Women’s Studies,,Interdisciplinary,Validated,0.6.1a,6-Structured-Interdisciplinary.xlsx
STR-LAW-ADVOCATE-LITIGATO-551E4,UNI-LAW,DOM-LAW-CORE-LEGAL-PRACTI-A73A3,Advocate / Litigator,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-AI-COURTROOM-INTE-8B93B,UNI-LAW,DOM-LAW-LAW-AI-SYSTEMS-9ECD0,AI Courtroom Interface Trainer,Training legal professionals on AI systems,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-AI-ETHICS-AUDITOR-4A84F,UNI-LAW,DOM-LAW-LAW-AI-E2CE9,AI Ethics Auditor,AI compliance and ethics review,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-AI-GOVERNANCE-AI-EA39D,UNI-LAW,DOM-LAW-TECHNOLOGY-LAW-B4020,AI Governance / AI Policy Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-AI-GOVERNANCE-DOC-D1D81,UNI-LAW,DOM-LAW-LAW-DIGITAL-ECONO-7350B,AI Governance Documentation Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ALGORITHM-ACCOUNT-9B0EF,UNI-LAW,DOM-LAW-LAW-AI-ETHICS-ADE8C,Algorithm Accountability Researcher,AI fairness and accountability analysis,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ALTERNATIVE-LEGAL-CDDD2,UNI-LAW,DOM-LAW-LEGAL-SERVICES-IN-233DC,Alternative Legal Services Provider Manager,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ARBITRATION-COUNS-E82ED,UNI-LAW,DOM-LAW-DISPUTE-RESOLUTIO-75BD6,Arbitration Counsel,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ART-ANTIQUITIES-D-728F2,UNI-LAW,DOM-LAW-LAW-ART-7C899,Art & Antiquities Documentation Advisor,Ownership and export documentation,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-AUTONOMOUS-VEHICL-3812E,UNI-LAW,DOM-LAW-LAW-MOBILITY-TECH-A864D,Autonomous Vehicle Liability Analyst,Liability systems for autonomous mobility,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-AVIATION-LAWYER-89304,UNI-LAW,DOM-LAW-INTERNATIONAL-TRA-50DAA,Aviation Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-BANKING-FINANCE-L-C649D,UNI-LAW,DOM-LAW-CORPORATE-FINANCE-1A26B,Banking & Finance Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-BIOETHICS-MEDICAL-5659B,UNI-LAW,DOM-LAW-LAW-BIOETHICS-4C8D6,Bioethics & Medical Law Coordinator,Healthcare ethics and compliance,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CHILD-ONLINE-SAFE-FA490,UNI-LAW,DOM-LAW-LAW-CHILD-PROTECT-CD8FA,Child Online Safety Consultant,Online child safety frameworks,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CHILD-RIGHTS-SUPP-B906E,UNI-LAW,DOM-LAW-LAW-COUNSELLING-06417,Child Rights Support Professional,Legal and emotional support systems,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CIVIL-SERVICES-WI-D47F7,UNI-LAW,DOM-LAW-GOVERNMENT-POLICY-43AB4,Civil Services with Law Background,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CLAT-MENTOR-CCC87,UNI-LAW,DOM-LAW-LAW-EDUCATION-2C526,CLAT Mentor,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-COMMUNITY-LEGAL-L-7C4EE,UNI-LAW,DOM-LAW-LAW-COUNSELLING-06417,Community Legal Literacy Trainer,Legal awareness programs,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-COMPANY-SECRETARY-FDAF4,UNI-LAW,DOM-LAW-CORPORATE-GOVERNA-011BC,Company Secretary with Law Specialization,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-COMPETITION-LAW-L-0F0F0,UNI-LAW,DOM-LAW-CORPORATE-ECONOMI-DCC32,Competition Law Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-COMPLIANCE-FILING-1689B,UNI-LAW,DOM-LAW-LEGAL-MICRO-ENTRE-85085,Compliance Filing Service,"GST, labor, and legal filings",Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-COMPLIANCE-OFFICE-E49D4,UNI-LAW,DOM-LAW-COMPLIANCE-GOVERN-C4820,Compliance Officer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CONSTITUTIONAL-LI-EDB55,UNI-LAW,DOM-LAW-LAW-EDUCATION-2C526,Constitutional Literacy Educator,Constitution awareness programs,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CONSUMER-PROTECTI-9E20C,UNI-LAW,DOM-LAW-CIVIL-REGULATORY-212AA,Consumer Protection Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CONTRACT-LIFECYCL-F4712,UNI-LAW,DOM-LAW-LEGAL-OPERATIONS-AB526,Contract Lifecycle Management Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CORPORATE-LAWYER-078AA,UNI-LAW,DOM-LAW-CORE-LEGAL-PRACTI-A73A3,Corporate Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-COURT-REPORTER-LE-B7FAA,UNI-LAW,DOM-LAW-ADJACENT-LEGAL-PR-2FAC5,Court Reporter / Legal Transcription Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-COURT-TRIBUNAL-AD-C35B7,UNI-LAW,DOM-LAW-LEGAL-ADMINISTRAT-F67D4,Court / Tribunal Administrator,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CRIMINOLOGIST-CRI-0CEA4,UNI-LAW,DOM-LAW-CRIMINAL-JUSTICE-F8242,Criminologist / Criminal Justice Researcher,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CROSS-BORDER-DIGI-35D31,UNI-LAW,DOM-LAW-LAW-DIGITAL-IDENT-D6F36,Cross-Border Digital Identity Advisor,Identity and compliance systems,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CSR-IMPACT-COMPLI-27E4A,UNI-LAW,DOM-LAW-CORPORATE-GOVERNA-3544C,CSR & Impact Compliance Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CULTURAL-RIGHTS-R-4BC15,UNI-LAW,DOM-LAW-LAW-SOCIOLOGY-B1068,Cultural Rights Researcher,Indigenous and cultural rights research,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-CYBER-LAW-SPECIAL-259C4,UNI-LAW,DOM-LAW-TECHNOLOGY-LAW-B4020,Cyber Law Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-DATA-PROTECTION-O-8F420,UNI-LAW,DOM-LAW-TECHNOLOGY-LAW-B4020,Data Protection Officer / Privacy Counsel,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-DEFENCE-SERVICES-D4D08,UNI-LAW,DOM-LAW-GOVERNMENT-DEFENC-0FAAD,Defence Services Legal Officer / JAG,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-DIGITAL-EVIDENCE-10BB7,UNI-LAW,DOM-LAW-TECHNOLOGY-LAW-FO-D9701,Digital Evidence Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-DIGITAL-EVIDENCE-EAFA0,UNI-LAW,DOM-LAW-LAW-CYBER-9D536,Digital Evidence Preservation Specialist,Digital evidence documentation,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-DIGITAL-PRIVACY-C-B6C58,UNI-LAW,DOM-LAW-LAW-DIGITAL-ECONO-7350B,Digital Privacy Consultant,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-DIGITAL-PUBLIC-IN-C20C3,UNI-LAW,DOM-LAW-TECHNOLOGY-GOVERN-E8240,Digital Public Infrastructure Law Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-DIVORCE-TRANSITIO-C7FEA,UNI-LAW,DOM-LAW-LAW-COUNSELLING-06417,Divorce Transition Facilitator,Settlement and transition support,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-DRONE-REGULATION-FF835,UNI-LAW,DOM-LAW-LAW-AVIATION-365EB,Drone Regulation Consultant,Drone compliance and permissions,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-E-DISCOVERY-DOCUM-E88C3,UNI-LAW,DOM-LAW-LEGAL-TECHNOLOGY-0D08E,E-Discovery / Document Review Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-EDUCATION-LAW-SPE-E7C79,UNI-LAW,DOM-LAW-SECTORAL-LAW-38E3C,Education Law Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ELDER-RIGHTS-ADVI-851B9,UNI-LAW,DOM-LAW-LAW-GERONTOLOGY-E0229,Elder Rights Advisor,Rights and succession advisory,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ELECTION-PROCESS-2C1B2,UNI-LAW,DOM-LAW-LAW-ELECTIONS-9216C,Election Process Documentation Specialist,Election process and observer documentation,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ENERGY-LAWYER-04A2C,UNI-LAW,DOM-LAW-SECTORAL-LAW-38E3C,Energy Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ENVIRONMENTAL-IMP-65A48,UNI-LAW,DOM-LAW-LAW-ENVIRONMENT-A5A57,Environmental Impact Documentation Specialist,EIA and sustainability documentation,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-ENVIRONMENTAL-LAW-FBFB1,UNI-LAW,DOM-LAW-PUBLIC-INTEREST-C-2DF8B,Environmental Lawyer / ESG Counsel,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-FAMILY-LAWYER-79B77,UNI-LAW,DOM-LAW-PRIVATE-CLIENT-LA-C1EDF,Family Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-FAMILY-MEDIATION-5C18F,UNI-LAW,DOM-LAW-LAW-COUNSELLING-06417,Family Mediation Facilitator,Dispute resolution and settlements,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-FINTECH-PAYMENTS-95746,UNI-LAW,DOM-LAW-TECHNOLOGY-FINANC-EFA5A,FinTech / Payments Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-FOOD-LAW-FSSAI-CO-640BE,UNI-LAW,DOM-LAW-SECTORAL-COMPLIAN-51297,Food Law / FSSAI Compliance Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-FORENSIC-LEGAL-CO-0A05F,UNI-LAW,DOM-LAW-CRIMINAL-JUSTICE-FB220,Forensic Legal Consultant,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-FOREST-RIGHTS-FAC-BDE87,UNI-LAW,DOM-LAW-LAW-RURAL-GOVERNA-8B7C1,Forest Rights Facilitation Consultant,Forest rights claims and tribal facilitation,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-HEALTHCARE-LAWYER-62E0E,UNI-LAW,DOM-LAW-SECTORAL-LAW-38E3C,Healthcare Lawyer / Medical Law Consultant,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-HERITAGE-LAW-CONS-CE1D6,UNI-LAW,DOM-LAW-LAW-HERITAGE-CDB24,Heritage Law Consultant,Heritage property and monument compliance,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-HOSPITAL-CONSENT-3CA72,UNI-LAW,DOM-LAW-LAW-HEALTHCARE-40205,Hospital Consent Documentation Specialist,Medical consent and legal documentation,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-HUMAN-RIGHTS-LAWY-F4B2E,UNI-LAW,DOM-LAW-PUBLIC-INTEREST-L-68294,Human Rights Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-IMMIGRATION-LAWYE-CB851,UNI-LAW,DOM-LAW-INTERNATIONAL-PEO-6AFD9,Immigration Lawyer / Global Mobility Advisor,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-IN-HOUSE-LEGAL-CO-1DCEF,UNI-LAW,DOM-LAW-CORPORATE-INSTITU-CFBDC,In-house Legal Counsel,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-INFLUENCER-COMPLI-1C87A,UNI-LAW,DOM-LAW-LAW-CREATOR-ECONO-2F326,Influencer Compliance Strategist,Creator contracts and disclosures,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-INFLUENCER-CONTRA-547D6,UNI-LAW,DOM-LAW-LAW-DIGITAL-ECONO-7350B,Influencer Contract Advisor,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-INFRASTRUCTURE-PR-02E01,UNI-LAW,DOM-LAW-CORPORATE-PUBLIC-A1367,Infrastructure / Projects Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-INSOLVENCY-PROFES-B5C48,UNI-LAW,DOM-LAW-INSOLVENCY-RESTRU-27814,Insolvency Professional,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-INSURANCE-LAWYER-D242F,UNI-LAW,DOM-LAW-SECTORAL-LAW-38E3C,Insurance Lawyer / Claims Counsel,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-INTELLECTUAL-PROP-1F807,UNI-LAW,DOM-LAW-IP-INNOVATION-FBCAA,Intellectual Property Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-INTERNATIONAL-ORG-232DA,UNI-LAW,DOM-LAW-INTERNATIONAL-LAW-0B788,International Organization Legal Officer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-INTERNATIONAL-TRA-22A86,UNI-LAW,DOM-LAW-INTERNATIONAL-TRA-24631,International Trade Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-INVESTMENT-FUNDS-31403,UNI-LAW,DOM-LAW-CORPORATE-FINANCE-1A26B,Investment Funds Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-JUDICIAL-OFFICER-C02AC,UNI-LAW,DOM-LAW-JUDICIARY-PUBLIC-62450,Judicial Officer / Civil Judge,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-JUDICIARY-EXAM-TR-ED944,UNI-LAW,DOM-LAW-LAW-EDUCATION-2C526,Judiciary Exam Trainer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LABOUR-EMPLOYMENT-EF16D,UNI-LAW,DOM-LAW-CORPORATE-SOCIAL-67E66,Labour & Employment Lawyer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LAW-CLERK-JUDICIA-FFD4F,UNI-LAW,DOM-LAW-JUDICIARY-PUBLIC-62450,Law Clerk / Judicial Clerk,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LAW-FIRM-KNOWLEDG-F93D6,UNI-LAW,DOM-LAW-LEGAL-OPERATIONS-AB526,Law Firm Knowledge Management Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-ACADEMIC-LA-DD514,UNI-LAW,DOM-LAW-LEGAL-EDUCATION-R-6980B,Legal Academic / Law Professor,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-AI-PROMPT-E-BCFE8,UNI-LAW,DOM-LAW-LEGAL-TECHNOLOGY-0BDA2,Legal AI Prompt Engineer / Workflow Designer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-AID-COORDIN-0E2E9,UNI-LAW,DOM-LAW-PUBLIC-INTEREST-A-D773A,Legal Aid Coordinator,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-ARCHIVIST-C-E400B,UNI-LAW,DOM-LAW-KNOWLEDGE-PUBLIC-BDC0F,Legal Archivist / Court Records & Law Library Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-AUDIOBOOK-P-FF6AC,UNI-LAW,DOM-LAW-LAW-PUBLISHING-9E522,Legal Audiobook Producer,Audio-based legal learning,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-CONTENT-CRE-85698,UNI-LAW,DOM-LAW-LAW-EDUCATION-2C526,Legal Content Creator,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-CONTENT-WRI-FE412,UNI-LAW,DOM-LAW-ADJACENT-LEGAL-PR-2FAC5,Legal Content Writer / Editor,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-CURRICULUM-DC217,UNI-LAW,DOM-LAW-LAW-EDUCATION-2C526,Legal Curriculum Designer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-DATA-ANALYS-47626,UNI-LAW,DOM-LAW-LEGAL-ANALYTICS-15D7D,Legal Data Analyst,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-DATA-VISUAL-02713,UNI-LAW,DOM-LAW-LAW-ANALYTICS-18746,Legal Data Visualization Specialist,Visual legal analytics and reporting,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-DESIGN-LEGA-2EE84,UNI-LAW,DOM-LAW-LEGAL-TECHNOLOGY-8C93C,Legal Design / Legal UX Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-DOCUMENTATI-FC27B,UNI-LAW,DOM-LAW-LEGAL-MICRO-ENTRE-85085,Legal Documentation Studio,Drafting and filing services,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-DRAFTING-CO-A501D,UNI-LAW,DOM-LAW-FLEXIBLE-LEGAL-LI-68ADA,Legal Drafting Consultant,"Contracts, notices, agreements drafting",Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-EDUCATION-C-99B36,UNI-LAW,DOM-LAW-LEGAL-MICRO-ENTRE-85085,Legal Education Channel,YouTube/course-based legal teaching,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-ENTREPRENEU-4064C,UNI-LAW,DOM-LAW-ENTREPRENEURSHIP-3D28F,Legal Entrepreneur / Legal Services Startup Founder,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-ETHICS-PROF-02814,UNI-LAW,DOM-LAW-GOVERNANCE-ETHICS-4F04E,Legal Ethics & Professional Responsibility Officer,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-GAMIFICATIO-13C20,UNI-LAW,DOM-LAW-LAW-EDTECH-47B26,Legal Gamification Designer,Legal learning simulations and games,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-JOURNALIST-4E371,UNI-LAW,DOM-LAW-ADJACENT-LEGAL-PR-2FAC5,Legal Journalist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-KNOWLEDGE-E-5B93D,UNI-LAW,DOM-LAW-LAW-AI-SYSTEMS-9ECD0,Legal Knowledge Engineer,Legal data structuring and ontology,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-METAVERSE-P-0B08C,UNI-LAW,DOM-LAW-LAW-VIRTUAL-WORLD-EE218,Legal Metaverse Policy Consultant,Governance for virtual ecosystems,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-METROLOGY-P-9FF81,UNI-LAW,DOM-LAW-SECTORAL-COMPLIAN-51297,Legal Metrology / Product Compliance Consultant,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-OPERATIONS-C01D5,UNI-LAW,DOM-LAW-LEGAL-OPERATIONS-AB526,Legal Operations Manager,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-PROCESS-OUT-9F0E1,UNI-LAW,DOM-LAW-LEGAL-SERVICES-IN-233DC,Legal Process Outsourcing Analyst,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-PROMPT-DESI-2B370,UNI-LAW,DOM-LAW-LAW-GENERATIVE-AI-CE4FB,Legal Prompt Designer,Prompt systems for legal AI workflows,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-PUBLISHER-L-8EFB8,UNI-LAW,DOM-LAW-ADJACENT-LEGAL-PR-2FAC5,Legal Publisher / Law Book Editor,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-RECRUITER-T-859FA,UNI-LAW,DOM-LAW-LEGAL-SERVICES-IN-233DC,Legal Recruiter / Talent Specialist for Law Firms,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-RESEARCHER-928E3,UNI-LAW,DOM-LAW-LEGAL-EDUCATION-R-6980B,Legal Researcher / Research Associate,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-RISK-CONSUL-E9CAE,UNI-LAW,DOM-LAW-ADVISORY-RISK-DEA87,Legal Risk Consultant,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-TECH-ONBOAR-FA090,UNI-LAW,DOM-LAW-LAW-DIGITAL-ECONO-7350B,Legal Tech Onboarding Consultant,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-TECH-PRODUC-B19A2,UNI-LAW,DOM-LAW-LEGAL-TECHNOLOGY-0D08E,Legal Tech Product Manager,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
STR-LAW-LEGAL-TRANSLATION-9F755,UNI-LAW,DOM-LAW-ADJACENT-LEGAL-PR-2FAC5,Legal Translation / Multilingual Legal Specialist,,Core,Validated,0.6.1a,5-Structured- Law.xlsx
